ACDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
7/16/2012,16,13,9,11,8,6,94,74,46,1027,1024,1022,26,11,10,34,19,,0,4,,10
7/17/2012,16,11,7,10,6,3,88,67,36,1022,1020,1018,26,11,10,39,23,50,0,4,,347
7/18/2012,13,11,8,9,4,1,87,60,31,1025,1022,1020,31,12,4,47,19,64,0,3,Rain,242
7/19/2012,14,10,6,9,7,4,93,78,53,1027,1025,1024,31,12,10,27,14,,0,6,Rain,7
7/20/2012,16,12,9,12,10,7,100,88,66,1033,1030,1027,26,11,5,16,13,,0,6,Rain,22
7/21/2012,15,12,9,12,10,7,100,89,69,1035,1034,1033,26,11,10,16,6,,0,4,Fog,216
7/22/2012,14,9,4,11,8,4,100,88,63,1034,1032,1029,31,11,6,13,6,,0,3,Fog,182
7/23/2012,16,11,7,9,7,5,87,70,39,1029,1027,1023,31,12,10,16,10,,0,4,,30
7/24/2012,19,13,8,6,4,2,87,55,25,1024,1020,1014,31,19,10,29,16,,0,5,,19
7/25/2012,14,12,11,10,6,2,94,63,29,1014,1011,1010,31,11,5,47,31,63,1.02,6,Rain,328
7/26/2012,14,12,11,11,7,4,94,70,45,1016,1013,1011,26,11,4,37,31,,9.91,6,Rain,253
7/27/2012,14,12,10,11,8,3,94,76,43,1024,1020,1016,31,11,3,34,23,,0.76,5,Fog-Rain,208
7/28/2012,15,12,9,12,11,8,100,88,66,1029,1026,1024,31,13,8,19,13,,0,4,Rain,240
7/29/2012,13,10,7,9,7,6,100,81,59,1034,1031,1029,31,13,10,24,10,,0,4,Rain,189
7/30/2012,14,9,3,8,5,2,100,71,36,1035,1033,1032,31,12,10,21,10,,0,5,,146
7/31/2012,13,8,3,7,4,2,93,68,44,1033,1031,1028,31,12,10,19,10,,0,4,,139
8/1/2012,15,8,1,6,3,0,94,72,35,1029,1025,1021,10,10,10,21,10,,0,5,,35
8/2/2012,16,11,7,10,4,1,94,56,30,1021,1017,1014,31,22,10,34,19,52,0,4,,359
8/3/2012,16,11,6,11,8,5,100,82,42,1019,1017,1015,26,7,0,29,14,,0,3,Fog,3
8/4/2012,16,11,6,11,9,6,100,83,52,1019,1016,1013,31,8,0,29,14,,0.25,4,Fog,344
8/5/2012,16,13,10,11,10,8,94,79,57,1021,1016,1012,31,10,5,42,21,55,4.06,5,Rain,289
8/6/2012,15,11,7,9,6,4,93,67,40,1025,1023,1021,31,12,9,24,14,,0,2,,277
8/7/2012,19,12,5,6,4,1,93,56,22,1024,1019,1014,31,28,19,35,19,,0,,,18
8/8/2012,15,13,11,12,8,2,88,68,29,1022,1017,1014,31,13,6,27,21,,3.05,5,Rain,320
8/9/2012,14,11,8,8,7,4,87,70,46,1031,1027,1022,31,12,9,27,21,,0,2,Rain,203
8/10/2012,14,9,4,9,7,4,95,78,48,1035,1033,1031,31,14,10,27,6,,0.25,4,Fog,164
8/11/2012,14,9,4,8,6,4,100,76,43,1035,1033,1032,31,14,10,21,6,,0,5,,154
8/12/2012,14,9,3,8,6,3,100,77,48,1033,1030,1025,31,13,10,21,10,,0,4,Fog,145
8/13/2012,16,10,4,5,3,2,87,57,30,1026,1020,1015,31,25,10,34,19,48,2.03,6,Rain,20
8/14/2012,14,11,9,11,9,7,94,77,56,1020,1018,1015,31,13,10,27,16,,0,3,Rain,288
8/15/2012,14,11,8,11,9,7,94,86,68,1019,1017,1015,26,11,4,32,16,,5.08,6,Rain,336
8/16/2012,15,12,8,11,9,4,96,83,62,1015,1008,1003,19,8,3,64,27,77,13.97,6,Rain,302
8/17/2012,13,10,8,6,4,1,87,60,44,1020,1012,1006,31,11,8,50,42,76,0.25,4,Rain,222
8/18/2012,14,10,7,10,7,2,94,75,51,1026,1023,1020,31,13,7,27,14,,0.25,4,Rain,195
8/19/2012,15,11,7,11,8,6,100,82,48,1027,1024,1021,31,12,2,19,6,,0,5,Rain,10
8/20/2012,18,12,6,7,5,2,93,59,28,1021,1016,1010,31,15,10,35,18,50,0,4,,21
8/21/2012,15,11,8,10,6,1,94,63,31,1011,1009,1008,31,14,4,34,21,,0,6,Rain,335
8/22/2012,21,13,7,12,8,4,94,70,32,1008,1001,996,31,13,10,42,14,53,0,5,Rain,7
8/23/2012,13,10,8,11,7,2,94,76,50,1011,1004,1000,26,9,3,58,32,87,6.1,5,Rain-Thunderstorm,304
8/24/2012,13,10,7,8,6,4,87,70,53,1021,1016,1011,31,11,7,42,29,60,1.02,5,Rain,258
8/25/2012,14,11,8,11,9,7,100,83,67,1023,1021,1019,31,10,3,27,16,,3.05,5,Rain,286
8/26/2012,13,9,6,9,4,2,88,62,39,1026,1024,1023,31,13,10,23,11,,0,4,,252
8/27/2012,17,11,4,7,4,3,87,62,28,1024,1020,1017,31,18,10,29,16,,0,6,,21
8/28/2012,18,13,9,12,5,2,94,50,28,1017,1012,1007,31,21,10,35,21,50,0,7,Rain,24
8/29/2012,16,12,7,12,9,5,96,78,55,1016,1011,1009,26,10,5,35,19,50,3.05,3,Fog-Rain,293
8/30/2012,14,12,9,9,5,3,87,63,43,1026,1021,1016,26,11,5,37,27,63,0.25,5,Rain,217
8/31/2012,13,11,8,10,7,4,94,71,47,1028,1027,1025,26,11,8,26,14,,0,6,,207
9/1/2012,18,11,4,9,7,4,94,71,36,1027,1024,1021,31,13,10,24,10,,0,2,Fog,47
9/2/2012,21,14,7,8,3,1,81,49,19,1022,1020,1019,,,,27,16,,0,,,24
9/3/2012,22,14,7,8,3,-2,81,49,13,1021,1018,1016,31,31,31,24,11,,0,,,36
9/4/2012,27,18,9,3,-2,-9,58,22,4,1016,1009,1000,31,31,31,45,26,66,0,,,23
9/5/2012,24,18,11,11,7,-11,88,63,5,1007,1002,998,31,11,6,53,35,77,0.51,5,Rain,322
9/6/2012,17,13,10,11,9,5,97,77,54,1008,1007,1004,26,9,2,50,32,69,5.08,5,Rain,308
9/7/2012,15,11,7,9,6,4,87,63,41,1024,1016,1008,26,11,7,69,37,87,0.25,3,Rain,249
9/8/2012,15,13,11,10,8,6,88,70,51,1028,1026,1023,26,11,8,34,24,,0,6,Rain,235
9/9/2012,15,11,7,8,7,5,93,68,47,1030,1026,1024,14,10,8,21,10,,0,5,,186
9/10/2012,20,12,4,11,7,3,93,73,31,1024,1022,1021,31,23,14,26,10,,0,,,62
9/11/2012,23,14,5,8,4,2,93,55,15,1023,1020,1016,31,30,26,23,11,,0,,,28
9/12/2012,19,14,10,13,7,-3,96,62,15,1019,1016,1013,31,12,3,29,18,,2.03,5,Rain,292
9/13/2012,15,13,11,10,6,3,88,62,43,1023,1022,1019,31,12,10,35,27,,0,3,Rain,240
9/14/2012,14,12,11,10,8,6,88,72,50,1026,1024,1022,26,12,10,19,13,,0,6,Rain,246
9/15/2012,15,13,11,11,8,6,94,73,48,1026,1024,1022,31,13,10,24,8,,0,6,,216
9/16/2012,15,11,7,12,9,7,100,81,60,1024,1022,1021,31,12,4,27,10,,0.25,4,Fog-Rain,199
9/17/2012,15,11,8,9,7,5,93,69,49,1022,1019,1017,31,14,10,23,11,,0,6,Rain,190
9/18/2012,15,9,4,10,7,2,100,75,48,1018,1016,1014,31,14,10,27,11,,0,2,,140
9/19/2012,22,16,9,9,6,3,66,45,24,1015,1011,1007,31,24,10,27,18,,0,7,Rain,58
9/20/2012,19,14,10,13,11,4,88,71,30,1015,1010,1007,31,13,10,34,21,,0,2,,311
9/21/2012,17,13,10,13,11,5,100,78,45,1021,1018,1016,31,12,10,21,11,,0,1,Fog,255
9/22/2012,27,18,8,12,5,-1,82,45,11,1019,1011,1005,31,19,10,40,19,58,0,4,Rain,13
9/23/2012,16,13,10,9,7,4,82,60,36,1019,1015,1012,26,12,7,40,31,52,0.76,3,Rain,247
9/24/2012,14,11,7,7,4,2,82,59,33,1023,1021,1019,31,13,5,32,19,50,0,4,Rain,197
9/25/2012,21,12,3,4,2,-3,93,48,11,1021,1017,1012,10,10,10,32,10,,0,1,,10
9/26/2012,28,20,12,12,-1,-6,82,25,7,1012,1008,1004,31,31,31,39,24,50,0,,,4
9/27/2012,26,17,9,13,9,4,100,59,21,1007,1004,1000,31,25,10,19,8,,0,1,,326
9/28/2012,18,13,9,13,8,4,88,68,43,1009,1004,1000,31,11,3,48,26,85,4.06,5,Rain,281
9/29/2012,14,11,8,7,2,-1,87,51,30,1023,1017,1009,31,12,8,58,32,76,0.25,4,Rain,234
9/30/2012,15,12,8,10,7,3,93,70,49,1031,1027,1023,31,11,6,27,18,,0.51,4,Rain,204
10/1/2012,17,11,6,10,7,5,93,72,47,1034,1032,1030,31,13,10,27,11,,0,1,,171
10/2/2012,21,12,4,11,5,-7,93,61,13,1033,1030,1026,31,21,10,16,8,,0,1,,84
10/3/2012,27,18,10,7,1,-7,72,33,5,1026,1021,1016,31,31,31,27,16,,0,,,9
10/4/2012,27,21,14,14,3,-4,88,37,7,1016,1014,1013,31,24,10,27,19,,0,1,,308
10/5/2012,17,13,10,11,9,7,88,67,49,1021,1018,1016,31,14,10,27,14,,0.25,5,,186
10/6/2012,19,14,9,11,8,5,82,67,36,1023,1018,1014,31,12,10,37,18,42,0.25,4,Rain-Thunderstorm,167
10/7/2012,17,11,6,7,5,2,93,60,30,1024,1021,1018,31,12,10,29,11,,0,3,,153
10/8/2012,22,15,8,10,6,4,82,55,27,1019,1015,1011,31,15,10,27,14,,0,5,Rain,134
10/9/2012,18,12,7,10,7,4,87,65,44,1017,1016,1014,10,10,10,34,14,,0,2,,204
10/10/2012,15,12,9,8,5,-1,87,65,38,1017,1016,1015,31,10,2,58,18,76,7.11,5,Rain,206
10/11/2012,13,9,5,7,4,-1,93,70,29,1025,1018,1013,26,9,2,53,32,80,3.05,4,Rain,185
10/12/2012,15,11,7,6,4,2,76,56,33,1028,1026,1024,31,12,10,32,18,,0,4,,199
10/13/2012,16,12,7,10,7,5,88,70,47,1028,1025,1022,31,14,10,16,10,,0,4,,164
10/14/2012,27,19,10,8,1,-6,82,33,5,1023,1019,1015,31,31,31,35,19,,0,,,12
10/15/2012,25,20,15,14,6,-6,94,45,7,1018,1016,1014,31,27,19,27,21,,0,8,,301
10/16/2012,19,16,12,14,11,5,94,75,46,1021,1017,1014,31,12,9,39,11,52,0,5,,251
10/17/2012,18,12,6,11,7,4,87,62,28,1024,1021,1018,26,14,10,29,13,,0,1,,143
10/18/2012,28,18,9,9,6,1,82,46,11,1019,1014,1011,31,28,26,27,8,,0,8,,44
10/19/2012,18,14,10,14,11,8,88,73,53,1016,1013,1010,31,14,10,24,10,,0,1,,216
10/20/2012,19,13,8,13,10,7,94,73,45,1019,1017,1015,31,16,10,26,10,,0,5,,200
10/21/2012,19,14,11,11,7,4,82,58,34,1023,1021,1018,31,13,10,37,18,,0,2,,182
10/22/2012,24,15,6,9,3,-6,93,47,6,1023,1021,1018,31,25,10,29,11,,0,1,,77
10/23/2012,31,23,16,3,-7,-16,31,12,4,1018,1015,1011,31,31,31,42,29,53,0,,,23
10/24/2012,28,22,16,15,5,-12,78,39,4,1014,1011,1007,31,16,10,37,18,50,0,6,,346
10/25/2012,18,16,13,12,8,3,88,63,36,1021,1017,1013,31,12,8,45,34,60,0,6,Rain,217
10/26/2012,18,14,10,10,7,3,88,59,40,1024,1020,1018,31,11,5,34,21,,0,4,Rain,212
10/27/2012,18,12,7,9,6,4,87,59,36,1026,1024,1022,31,12,10,34,13,,0,3,,171
10/28/2012,21,13,6,11,7,5,87,61,24,1025,1023,1020,31,17,10,19,10,,0,2,,191
10/29/2012,30,19,9,11,4,-5,88,43,5,1021,1016,1013,31,27,26,26,6,,0,,,355
10/30/2012,33,22,11,6,0,-8,67,25,4,1014,1011,1009,31,20,10,27,11,,0,6,,11
10/31/2012,25,19,13,15,7,-2,94,46,8,1015,1011,1008,31,19,10,32,16,,0.51,7,Rain,257
11/1/2012,17,14,12,12,7,4,77,56,30,1023,1019,1015,31,13,10,35,27,50,0,5,Rain,188
11/2/2012,18,14,11,10,6,5,63,53,35,1023,1020,1016,31,14,10,29,16,,0,6,,159
11/3/2012,26,20,15,10,6,1,52,35,14,1016,1013,1011,31,28,10,29,13,,0,7,Rain,45
11/4/2012,35,27,19,8,1,-5,46,16,4,1011,1007,1003,31,16,10,37,21,47,0,4,,38
11/5/2012,32,23,15,18,12,2,94,46,9,1009,1005,1002,31,12,5,48,29,66,9.91,6,Rain-Thunderstorm,353
11/6/2012,21,18,15,14,12,8,88,68,35,1014,1011,1009,31,14,10,26,13,,0.25,6,,264
11/7/2012,21,17,12,13,11,8,88,66,35,1014,1012,1011,31,13,10,26,13,,0,2,,244
11/8/2012,19,16,12,11,8,5,88,60,33,1021,1016,1013,31,13,5,35,18,,0,3,Rain,229
11/9/2012,18,15,12,9,6,3,72,50,31,1027,1024,1020,31,13,10,37,24,,0,2,,206
11/10/2012,23,14,7,9,6,-2,87,51,11,1026,1023,1020,31,27,21,19,10,,0,,,169
11/11/2012,32,23,14,2,-4,-13,39,14,4,1021,1015,1010,31,24,10,35,21,50,0,,,4
11/12/2012,26,20,13,15,8,-9,83,52,4,1026,1020,1011,26,11,8,40,27,48,0,2,Rain,211
11/13/2012,21,16,11,11,7,3,72,53,27,1025,1023,1019,31,17,10,32,18,,0,3,,157
11/14/2012,22,16,11,10,8,5,82,54,26,1021,1017,1015,31,31,31,29,11,,0,,,175
11/15/2012,21,17,13,9,5,1,63,41,22,1016,1014,1012,31,22,10,29,14,,0,6,,146
11/16/2012,22,17,12,11,7,3,82,52,20,1020,1017,1014,31,13,10,35,24,52,0,2,,141
11/17/2012,19,14,10,10,8,6,76,58,36,1020,1017,1015,31,13,10,34,16,,0,1,,183
11/18/2012,22,16,9,10,7,4,87,58,23,1019,1018,1016,31,14,10,35,16,,0,2,,170
11/19/2012,28,18,7,10,4,-6,87,43,6,1019,1016,1013,31,26,10,27,11,,0,1,,90
11/20/2012,35,27,18,16,-2,-15,83,27,4,1014,1011,1008,31,15,9,39,27,55,0,3,Thunderstorm,355
11/21/2012,21,17,13,14,8,3,77,54,28,1022,1018,1014,31,12,10,37,23,,0,4,Rain,203
11/22/2012,26,18,9,12,8,6,76,54,19,1022,1019,1016,31,27,10,27,13,,0,1,,192
11/23/2012,32,22,13,13,7,-5,77,40,5,1017,1014,1011,31,31,31,24,6,,0,8,,213
11/24/2012,31,24,18,16,8,2,73,36,12,1015,1012,1009,,,,29,11,,0,,,195
11/25/2012,30,21,13,16,11,7,77,51,27,1016,1014,1012,31,27,10,27,14,,0,6,Rain,176
11/26/2012,34,27,19,15,12,5,73,42,14,1014,1010,1006,31,19,10,34,14,,0.25,6,Rain-Thunderstorm,120
11/27/2012,32,25,18,14,13,11,73,49,22,1012,1010,1009,31,16,10,27,19,,0,1,,146
11/28/2012,26,22,19,19,15,12,88,59,41,1011,1009,1007,31,27,18,23,13,,0,,,246
11/29/2012,36,27,18,21,14,7,83,52,11,1008,1005,1003,31,19,9,42,11,55,1.02,6,Rain,30
11/30/2012,29,24,19,19,17,15,94,67,43,1010,1008,1005,31,13,7,26,13,26,0.25,6,Rain-Thunderstorm,213
12/1/2012,22,20,17,17,10,4,78,52,28,1019,1015,1010,31,14,10,32,18,,0,5,Rain,218
12/2/2012,20,17,13,10,8,6,72,53,33,1022,1020,1018,31,12,10,27,19,,0,2,,209
12/3/2012,20,16,12,13,9,6,82,61,39,1019,1016,1015,31,12,6,37,16,48,1.02,5,Rain,213
12/4/2012,19,17,14,14,7,2,94,57,27,1021,1017,1015,31,12,8,39,27,50,0,5,Rain,217
12/5/2012,20,17,14,10,8,6,67,53,36,1022,1020,1019,31,13,10,34,27,,0,4,,217
12/6/2012,27,18,9,11,5,-6,87,45,6,1021,1018,1015,31,29,26,21,11,,0,,,118
12/7/2012,36,26,17,7,1,-7,48,18,4,1015,1013,1010,31,31,31,27,13,,0,,,21
12/8/2012,29,22,16,17,9,0,65,42,9,1022,1014,1009,31,13,10,45,24,,0,3,,257
12/9/2012,23,17,12,8,6,2,72,45,16,1026,1024,1022,31,13,10,32,19,48,0,1,,165
12/10/2012,26,19,12,11,4,-4,67,40,7,1026,1023,1021,31,20,10,37,24,53,0,1,,134
12/11/2012,33,24,16,15,7,-1,64,34,10,1022,1018,1015,31,31,31,39,18,50,0,,,138
12/12/2012,39,31,23,15,9,2,40,22,11,1015,1013,1009,31,17,10,37,26,50,0,1,Rain-Thunderstorm,45
12/13/2012,34,29,23,20,14,10,73,40,16,1014,1012,1010,31,31,31,32,18,,0,,,21
12/14/2012,27,23,20,21,18,14,94,71,43,1012,1008,1005,31,13,3,32,13,,5.08,7,Rain,4
12/15/2012,22,20,18,18,15,13,94,77,56,1009,1008,1006,31,12,5,29,19,,0.51,6,Rain,249
12/16/2012,20,18,15,15,11,8,88,62,36,1014,1011,1007,31,12,10,40,27,60,0,4,Rain,229
12/17/2012,23,17,11,10,8,5,88,56,22,1015,1013,1011,31,14,10,21,10,,0,3,,197
12/18/2012,32,22,13,11,8,-1,82,42,6,1013,1009,1005,31,31,31,24,10,,0,,,26
12/19/2012,29,23,18,18,13,5,78,51,17,1010,1005,1003,31,16,10,39,18,,0,6,Rain,250
12/20/2012,22,19,15,12,9,8,67,53,32,1018,1015,1010,31,13,10,34,24,,0,2,,203
12/21/2012,23,17,11,14,10,8,88,58,39,1019,1016,1013,31,23,10,27,13,,0,1,,184
12/22/2012,32,22,12,11,7,-5,77,41,5,1014,1011,1008,31,31,31,21,10,,0,,,192
12/23/2012,41,29,16,17,2,-11,65,24,4,1008,1004,1000,31,31,31,35,16,50,0,8,,357
12/24/2012,24,20,16,17,12,7,83,57,27,1019,1013,1005,31,13,10,40,26,,0,3,Rain,204
12/25/2012,25,19,14,10,8,6,72,49,20,1022,1020,1018,31,14,10,29,18,,0,3,,160
12/26/2012,23,18,12,13,8,5,67,48,26,1020,1016,1013,31,31,31,27,16,,0,,,191
12/27/2012,23,17,12,13,9,3,64,50,31,1018,1014,1012,31,17,10,37,13,55,0,6,,191
12/28/2012,25,20,16,12,9,7,68,49,25,1022,1020,1017,31,13,10,39,23,,0,3,,186
12/29/2012,26,20,13,16,12,9,77,59,32,1024,1021,1020,31,14,10,35,19,,0,1,,174
12/30/2012,30,22,14,14,11,4,82,55,12,1023,1020,1017,31,14,10,29,18,,0,1,,175
12/31/2012,26,18,11,12,9,5,72,47,21,1019,1017,1014,10,10,10,26,13,,0,1,,201
1/1/2011,24,20,17,17,13,10,83,63,41,1015,1012,1010,10,10,10,40,18,52,0,2,,186
1/2/2011,26,20,15,12,9,6,77,54,30,1017,1015,1014,10,10,10,32,21,,0,1,,140
1/3/2011,25,19,14,9,7,4,67,48,26,1017,1015,1013,10,10,10,32,21,35,0,1,,132
1/4/2011,24,18,12,14,9,7,82,57,38,1014,1011,1009,10,10,10,26,14,,0,1,,209
1/5/2011,27,21,15,12,9,8,72,54,30,1011,1009,1008,10,10,10,29,14,,0,4,,152
1/6/2011,35,24,13,11,6,1,82,37,12,1009,1005,1002,10,10,10,34,14,,0,6,,353
1/7/2011,32,27,22,20,14,9,74,47,29,1005,1004,1002,,,,29,10,,0,,,194
1/8/2011,27,23,19,19,16,13,83,63,47,1013,1007,1002,10,10,10,37,16,55,0,4,Rain,142
1/9/2011,30,24,18,15,12,9,73,51,37,1015,1013,1011,10,10,10,29,21,,0,1,,139
1/10/2011,31,26,21,18,16,15,69,59,38,1012,1010,1007,10,10,10,35,18,40,0,1,,165
1/11/2011,24,21,18,18,17,15,83,73,61,1009,1006,1004,10,10,10,29,18,,0,6,,165
1/12/2011,24,21,18,18,17,15,88,82,61,1005,1003,1002,10,9,5,19,11,,0,6,,225
1/13/2011,23,21,20,20,18,17,94,85,73,1004,1001,999,10,9,3,19,10,,0,7,Rain,166
1/14/2011,26,21,17,18,16,13,100,73,47,1008,1004,1000,10,10,9,23,10,,0,3,Fog,258
1/15/2011,27,21,15,20,15,11,88,68,39,1010,1009,1007,,,,32,10,,0,,,198
1/16/2011,24,21,18,19,14,9,88,67,44,1012,1010,1009,10,10,10,37,16,,0,1,,212
1/17/2011,22,18,15,12,10,9,72,59,49,1014,1012,1011,10,10,10,35,19,,0,5,,185
1/18/2011,26,21,16,13,9,8,68,55,36,1013,1011,1008,10,10,10,32,18,,0,4,,172
1/19/2011,27,20,13,16,11,9,82,59,37,1013,1011,1009,10,10,10,26,14,,0,1,,162
1/20/2011,36,26,15,15,8,-3,83,40,8,1010,1006,1003,,,,26,10,,0,,,346
1/21/2011,28,23,18,17,12,5,69,50,24,1014,1009,1003,10,10,10,34,21,,0,1,,156
1/22/2011,30,23,17,26,11,8,94,52,33,1014,1012,1011,10,10,10,32,18,,0,1,,150
1/23/2011,26,20,14,17,12,8,78,58,38,1011,1008,1005,10,10,10,29,13,,0,1,,208
1/24/2011,24,21,18,17,12,5,78,57,35,1008,1006,1005,10,10,10,32,16,,0,4,,196
1/25/2011,30,24,18,18,12,5,68,51,29,1010,1005,1002,10,10,10,37,13,,0,7,Rain-Thunderstorm,163
1/26/2011,28,22,16,15,13,11,77,59,35,1016,1013,1009,10,10,10,34,19,,0,3,,165
1/27/2011,27,23,19,17,12,7,69,53,30,1021,1017,1014,10,10,10,37,14,,0,3,,176
1/28/2011,31,22,14,17,11,4,82,53,22,1021,1019,1017,10,10,10,29,14,,0,1,,159
1/29/2011,35,25,15,18,9,-4,72,41,9,1018,1016,1013,,,,26,10,,0,,,234
1/30/2011,40,33,26,13,4,-1,44,18,8,1014,1012,1011,,,,24,14,,0,,,354
1/31/2011,41,33,26,15,11,6,39,25,15,1011,1008,1004,,,,35,14,50,0,,,6
2/1/2011,32,26,20,20,15,6,69,49,20,1010,1006,1002,10,10,10,47,18,60,0,3,,144
2/2/2011,28,23,18,20,16,13,77,60,42,1010,1008,1006,10,10,10,26,14,,0,1,,180
2/3/2011,32,27,22,21,16,10,78,53,39,1012,1010,1008,10,10,10,21,10,,0,6,Rain,178
2/4/2011,30,27,23,22,20,17,83,69,55,1009,1008,1006,10,10,10,24,10,,0,5,,236
2/5/2011,23,19,16,18,13,5,88,66,48,1018,1010,1005,10,10,9,35,16,48,0,5,Rain,206
2/6/2011,22,16,10,8,4,1,76,44,25,1026,1023,1019,10,10,10,39,19,53,0,1,,145
2/7/2011,26,19,13,9,3,-2,59,36,17,1026,1023,1020,,,,35,19,,0,,,118
2/8/2011,28,21,14,14,9,7,72,52,28,1023,1020,1017,10,10,10,26,16,47,0,1,,145
2/9/2011,31,23,16,17,11,5,72,47,19,1019,1017,1014,10,10,10,27,13,,0,,,117
2/10/2011,36,27,19,19,12,6,61,38,19,1014,1011,1009,,,,24,14,,0,,,352
2/11/2011,29,23,18,21,18,13,100,77,42,1018,1013,1008,10,8,2,32,14,,0,6,Rain-Thunderstorm,192
2/12/2011,22,19,16,13,11,9,73,61,49,1022,1020,1017,10,10,10,27,21,45,0,6,,141
2/13/2011,25,19,14,12,9,7,77,58,36,1025,1022,1020,10,10,10,27,19,,0,3,,138
2/14/2011,27,21,15,16,12,10,77,61,36,1022,1020,1017,10,10,10,35,19,,0,3,,179
2/15/2011,29,23,17,18,13,10,77,55,32,1018,1014,1012,10,10,10,45,14,63,0,5,,121
2/16/2011,29,23,17,19,16,13,83,66,40,1013,1012,1010,10,10,10,26,10,,0,1,,213
2/17/2011,27,22,18,18,17,15,88,72,54,1014,1012,1011,10,10,10,35,16,,0,5,,184
2/18/2011,22,21,20,21,19,16,100,86,73,1012,1006,1000,10,7,3,37,16,55,0,7,Rain,43
2/19/2011,23,21,19,19,16,15,94,76,61,1012,1008,1003,10,10,8,29,21,,0,5,Rain,237
2/20/2011,21,18,16,17,12,6,88,62,43,1021,1016,1012,10,10,4,34,24,48,0,5,Rain,211
2/21/2011,22,18,15,10,8,4,72,52,40,1024,1022,1021,10,10,10,35,19,,0,4,,161
2/22/2011,25,18,12,13,9,7,77,58,36,1024,1023,1021,10,10,10,27,18,,0,1,,139
2/23/2011,27,21,15,18,13,11,77,63,42,1023,1020,1016,10,10,10,27,18,,0,1,,175
2/24/2011,31,23,16,16,12,9,77,47,25,1017,1015,1012,,,,23,11,,0,,,182
2/25/2011,33,26,19,19,13,8,78,47,24,1013,1011,1008,,,,19,10,,0,,,138
2/26/2011,33,28,23,17,13,11,61,41,28,1009,1007,1005,10,10,10,23,13,,0,8,Rain,60
2/27/2011,30,25,20,19,16,14,78,58,43,1009,1006,1005,10,10,10,27,16,,0,1,,152
2/28/2011,24,20,17,16,14,9,83,68,57,1012,1009,1007,10,10,10,35,19,,0,4,,189
3/1/2011,21,17,14,10,7,4,68,52,33,1020,1016,1011,10,10,10,32,19,52,0,4,,165
3/2/2011,21,16,12,9,5,1,67,48,34,1020,1018,1015,10,10,10,29,18,,0,1,,161
3/3/2011,22,17,12,12,9,8,82,62,43,1018,1017,1014,10,10,10,32,16,,0,2,,174
3/4/2011,24,18,13,9,8,7,77,56,34,1019,1017,1016,10,10,10,27,16,,0,1,,142
3/5/2011,26,19,13,11,7,2,67,50,21,1020,1019,1017,10,10,10,26,18,,0,1,,101
3/6/2011,33,22,11,13,5,-4,72,39,9,1019,1015,1013,,,,27,10,,0,,,150
3/7/2011,35,28,21,21,14,9,88,46,24,1013,1010,1007,10,10,10,35,19,55,0,6,Rain,10
3/8/2011,23,20,18,23,20,16,100,93,83,1011,1009,1007,10,7,2,26,13,,0,7,Rain,116
3/9/2011,21,19,17,16,13,9,88,73,53,1016,1012,1010,10,10,10,35,18,,0,6,,180
3/10/2011,21,18,16,12,10,8,72,60,49,1017,1015,1014,10,10,10,26,19,,0,5,,156
3/11/2011,24,19,15,19,14,12,88,72,57,1016,1014,1012,10,10,10,26,11,,0,2,,182
3/12/2011,30,23,17,19,16,13,88,66,37,1015,1014,1012,10,10,10,21,6,,0,3,,212
3/13/2011,26,22,18,19,16,7,88,71,49,1021,1017,1014,10,10,10,32,14,52,0,7,Rain,153
3/14/2011,28,22,16,16,12,7,72,56,44,1022,1020,1017,10,10,10,29,19,,0,2,,115
3/15/2011,28,22,17,19,14,11,78,65,48,1019,1017,1015,10,10,10,32,13,,0,1,,176
3/16/2011,25,20,15,12,10,6,77,58,31,1021,1020,1018,10,10,10,26,21,,0,2,,127
3/17/2011,25,20,16,11,9,7,72,54,39,1021,1019,1017,10,10,10,27,16,,0,6,,121
3/18/2011,24,20,15,10,8,6,67,49,31,1018,1015,1012,,,,21,13,,0,,,115
3/19/2011,27,20,13,11,8,2,77,50,20,1013,1009,1006,,,,24,8,,0,,,141
3/20/2011,24,22,20,21,16,8,100,73,38,1007,1004,1002,10,8,1,27,13,,0,6,Rain,41
3/21/2011,21,19,18,20,17,15,100,86,73,1009,1005,1001,10,9,3,32,16,,0,6,Rain,187
3/22/2011,20,18,17,16,15,12,94,82,64,1010,1009,1008,10,9,4,34,21,,0,6,Rain,202
3/23/2011,19,17,15,16,14,10,94,83,63,1011,1008,1007,10,7,1,52,39,66,0,6,Rain,250
3/24/2011,18,17,15,15,11,8,94,70,52,1019,1015,1010,10,10,7,42,34,48,0,6,Rain,219
3/25/2011,20,17,14,15,11,7,94,71,46,1025,1022,1018,10,10,5,26,14,,0,6,Rain,175
3/26/2011,19,17,14,12,9,7,77,62,49,1027,1026,1024,10,10,10,27,18,,0,6,,153
3/27/2011,21,17,14,12,11,9,88,70,49,1027,1025,1023,10,10,10,24,18,,0,4,,136
