ACDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
5/14/2012,12,9,6,9,6,3,88,77,58,1022,1016,1012,31,13,10,26,19,,2.03,4,Rain,235
5/15/2012,12,9,5,6,4,2,93,77,51,1023,1016,1011,31,12,9,27,14,48,4.06,3,Rain-Thunderstorm,305
5/16/2012,14,9,3,5,2,0,93,62,31,1027,1025,1024,31,14,10,21,11,,0,2,,284
5/17/2012,15,11,6,6,4,2,87,64,37,1024,1017,1009,31,14,10,23,11,,0,1,,139
5/18/2012,16,12,9,11,8,5,94,74,52,1008,1004,1003,27,11,8,19,14,35,0,5,Rain,110
5/19/2012,17,13,10,11,9,7,95,76,52,1012,1009,1006,19,9,2,16,13,,0,5,Rain,285
5/20/2012,12,10,8,8,7,6,87,80,71,1012,1011,1009,27,12,10,19,13,,0,6,,32
5/21/2012,17,13,9,11,9,7,88,78,57,1011,1009,1008,23,10,7,16,13,,0,5,,353
5/22/2012,26,19,12,16,12,9,88,68,39,1020,1015,1011,26,9,5,16,11,,0,4,,345
5/23/2012,27,21,14,17,14,11,88,68,41,1025,1022,1020,19,10,8,11,8,,0,3,,354
5/24/2012,27,21,16,18,16,13,94,71,43,1027,1026,1025,19,8,4,13,8,,0,3,,36
5/25/2012,26,21,16,18,11,5,88,57,23,1025,1023,1021,31,11,5,37,14,,0,1,,67
5/26/2012,26,20,14,13,9,5,88,51,19,1022,1020,1018,27,13,8,32,18,,0,,,74
5/27/2012,27,20,13,12,9,7,77,50,24,1019,1018,1017,31,21,10,24,11,,0,1,,79
5/28/2012,26,20,13,13,11,8,77,56,31,1019,1018,1017,24,11,6,19,8,,0,1,,301
5/29/2012,23,19,14,14,12,10,88,69,43,1018,1017,1016,27,11,9,19,10,,0,3,,9
5/30/2012,25,19,13,15,12,10,95,70,33,1019,1018,1017,31,9,0,27,11,,4.06,4,Fog-Rain-Thunderstorm,223
5/31/2012,21,17,13,13,12,10,88,73,53,1019,1019,1018,31,12,10,29,18,,0,3,Rain,273
6/1/2012,21,17,13,13,12,11,94,74,44,1020,1019,1018,29,10,5,19,11,,0,4,,316
6/2/2012,19,16,12,13,11,7,94,80,52,1018,1014,1009,26,8,4,24,16,,4.06,5,Rain,91
6/3/2012,12,11,11,11,11,10,100,93,88,1008,1007,1005,14,6,2,23,18,,4.06,6,Rain,92
6/4/2012,14,11,7,11,6,4,100,73,48,1020,1014,1007,31,10,2,21,14,,0.51,5,Rain,27
6/5/2012,14,11,7,12,8,5,94,81,50,1020,1014,1005,23,10,5,26,11,,6.1,5,Rain,155
6/6/2012,18,15,12,13,12,10,94,79,59,1004,1002,1001,23,11,3,27,16,47,3.05,4,Rain,216
6/7/2012,18,15,12,14,12,9,94,84,65,1003,998,993,21,10,4,32,14,55,8.89,5,Rain,170
6/8/2012,16,14,12,11,9,6,94,75,53,1006,998,993,31,11,5,53,35,87,2.03,4,Rain,227
6/9/2012,19,15,11,9,6,3,82,57,27,1012,1010,1006,31,12,10,35,31,53,0,2,Rain,259
6/10/2012,17,12,8,11,9,6,94,76,42,1012,1008,1004,26,11,6,19,8,,7.87,3,Rain,132
6/11/2012,13,12,11,12,11,9,97,93,88,1004,1002,1001,10,7,3,19,13,,7.87,6,Rain,25
6/12/2012,14,12,10,9,8,6,94,79,56,1014,1009,1004,29,12,8,19,13,,2.03,6,Rain,10
6/13/2012,18,12,7,8,6,3,93,61,31,1018,1016,1014,31,14,10,14,6,,0,3,,128
6/14/2012,18,13,8,11,8,4,94,68,39,1019,1015,1010,26,11,6,27,14,,0.25,4,Rain,100
6/15/2012,19,16,12,12,11,7,94,74,41,1009,1008,1007,26,11,7,40,23,55,2.03,3,Rain,203
6/16/2012,19,16,12,11,9,7,82,68,43,1012,1008,1007,27,12,10,48,24,72,0,4,Rain,218
6/17/2012,20,16,12,10,9,7,82,63,39,1018,1016,1012,31,12,10,29,23,42,0.25,3,Rain,238
6/18/2012,19,15,11,11,9,6,94,70,39,1020,1017,1014,31,12,8,21,10,32,0.51,2,Rain,252
6/19/2012,20,14,9,11,8,7,94,65,35,1020,1019,1018,31,13,10,14,10,,0,1,,250
6/20/2012,22,17,11,11,8,3,88,57,32,1018,1016,1012,31,14,10,26,10,,0,1,,87
6/21/2012,20,16,11,16,12,8,94,82,59,1011,1006,1002,26,9,4,47,18,,1.02,5,Rain,160
6/22/2012,18,14,11,11,10,9,94,72,47,1017,1010,1006,31,12,10,45,26,63,0.25,4,Rain,234
6/23/2012,20,16,11,11,9,7,88,67,39,1020,1019,1017,31,12,9,32,23,47,3.05,3,Rain,235
6/24/2012,21,16,11,13,11,7,94,73,33,1017,1012,1008,31,10,6,37,21,55,0.25,4,Rain,248
6/25/2012,22,17,12,12,11,9,94,65,38,1019,1017,1016,31,13,10,21,13,,0,2,,279
6/26/2012,22,18,13,16,12,8,88,69,40,1021,1020,1019,31,13,10,21,11,,0,5,,212
6/27/2012,23,20,17,17,16,15,94,79,59,1020,1017,1012,27,12,9,21,13,29,0,4,Rain,222
6/28/2012,27,21,15,20,16,10,94,71,37,1012,1005,1002,27,12,9,32,13,,0.25,2,Rain,172
6/29/2012,21,17,13,16,12,10,88,72,44,1007,1005,1004,27,12,8,37,21,52,0,4,Rain,213
6/30/2012,21,18,14,14,11,8,94,67,39,1011,1008,1006,31,12,10,37,21,55,0,3,Rain,216
7/1/2012,19,14,11,10,9,7,82,67,42,1018,1014,1011,31,12,10,35,23,52,0.25,2,Rain,238
7/2/2012,18,15,12,15,12,10,94,81,55,1017,1015,1014,31,12,5,27,16,42,2.03,6,Rain,189
7/3/2012,19,17,15,16,15,14,95,88,73,1014,1013,1012,23,11,6,27,14,,1.02,6,Rain,189
7/4/2012,22,19,16,17,16,15,98,86,59,1012,1009,1008,29,11,3,23,14,37,0.25,5,Rain,172
7/5/2012,23,18,14,15,13,11,88,70,46,1010,1009,1008,31,12,10,16,10,,0,3,Rain,211
7/6/2012,19,17,14,15,13,12,94,84,74,1009,1007,1006,26,11,5,21,10,34,8.89,3,Rain-Thunderstorm,202
7/7/2012,19,16,12,14,12,10,95,80,54,1008,1007,1005,31,11,6,27,13,,0.51,4,Rain,142
7/8/2012,22,18,14,14,13,12,100,80,50,1009,1006,1003,31,11,2,19,11,,0.51,4,Rain,6
7/9/2012,18,16,14,14,13,12,88,81,60,1012,1011,1009,31,11,7,24,14,,0.25,5,Rain,246
7/10/2012,18,16,13,15,12,10,88,80,63,1012,1011,1009,31,12,2,26,13,48,6.1,4,Rain-Thunderstorm,247
7/11/2012,20,16,12,12,10,7,89,73,46,1012,1011,1010,31,11,3,39,18,,3.05,4,Rain,266
7/12/2012,19,14,9,13,10,7,94,79,41,1014,1012,1006,31,11,8,24,14,32,2.03,3,Rain,240
7/13/2012,20,17,13,14,13,10,94,81,48,1006,1002,1000,31,11,5,26,18,,0.51,5,Rain,232
7/14/2012,17,14,13,14,12,10,96,85,62,1011,1005,1000,31,11,5,16,13,,4.06,4,Rain,288
7/15/2012,18,16,12,12,9,5,94,68,31,1021,1015,1011,31,11,6,24,11,,0,2,,279
7/16/2012,18,16,13,15,13,8,94,82,64,1021,1020,1017,31,12,9,37,19,50,2.03,5,Rain,236
7/17/2012,23,18,13,16,14,12,94,74,57,1024,1022,1020,31,12,10,29,21,,0,4,Rain,263
7/18/2012,19,17,14,16,14,12,94,83,61,1020,1013,1008,31,12,8,32,21,,2.03,5,Rain,232
7/19/2012,20,17,13,13,11,9,90,71,43,1014,1011,1008,31,12,10,26,19,,0.25,3,Rain,272
7/20/2012,19,16,12,12,11,9,89,74,54,1020,1016,1014,27,12,5,13,8,,2.03,3,Rain,335
7/21/2012,21,16,12,11,9,7,88,66,33,1027,1024,1020,27,12,10,13,8,,0,2,,44
7/22/2012,23,18,12,12,11,8,88,62,32,1028,1027,1025,31,15,10,21,11,45,0,2,,206
7/23/2012,27,20,12,13,10,4,88,55,18,1026,1023,1020,31,20,10,24,13,37,0,,,215
7/24/2012,29,22,14,14,12,9,88,54,23,1021,1018,1015,31,18,10,14,6,,0,,,204
7/25/2012,30,23,16,13,12,8,77,47,24,1019,1016,1016,27,17,10,21,10,,0,,,341
7/26/2012,27,21,16,14,12,10,77,55,30,1020,1018,1016,31,16,8,19,11,,0,,,81
7/27/2012,24,20,16,17,14,11,88,68,43,1016,1012,1010,24,9,5,16,8,,0,3,Rain,2
7/28/2012,21,18,14,10,7,2,72,52,25,1012,1011,1010,24,12,10,26,13,,0,4,,302
7/29/2012,19,14,11,12,9,5,88,71,48,1014,1012,1011,31,13,10,27,16,,2.03,3,Rain,241
7/30/2012,21,15,9,9,7,3,87,57,26,1016,1015,1014,29,14,10,32,16,,0.25,3,,247
7/31/2012,21,16,11,17,13,9,94,84,68,1017,1014,1013,31,10,3,24,14,,0.51,5,Rain,204
8/1/2012,23,18,13,15,13,9,100,78,43,1013,1009,1006,27,11,6,24,13,45,0,2,Rain,176
8/2/2012,23,19,15,14,13,11,94,70,44,1012,1010,1008,29,11,6,34,18,48,0,3,Rain,222
8/3/2012,23,18,13,15,12,9,94,71,43,1013,1012,1011,31,13,10,29,16,42,0.76,2,Rain,205
8/4/2012,21,18,14,15,13,11,94,76,50,1012,1010,1009,29,12,8,29,14,42,1.02,3,Rain,193
8/5/2012,21,17,12,15,13,10,100,79,41,1009,1007,1005,31,11,8,21,10,,2.03,3,Fog-Rain,193
8/6/2012,22,18,14,14,13,10,89,76,41,1015,1009,1006,31,12,3,35,13,,1.02,2,Rain,246
8/7/2012,20,16,11,14,11,9,94,77,50,1022,1020,1015,31,13,6,24,16,,0,3,Rain,239
8/8/2012,23,19,14,18,14,12,94,74,44,1024,1023,1021,26,11,5,14,10,,0.25,4,Rain,280
8/9/2012,26,19,13,16,12,9,94,61,27,1027,1026,1024,23,13,10,14,5,,0,1,,339
8/10/2012,27,21,14,15,13,10,94,63,28,1027,1026,1024,26,11,7,14,5,,0,1,,234
8/11/2012,24,19,14,14,12,9,88,63,30,1025,1021,1016,31,14,8,26,16,,0,3,,94
8/12/2012,27,21,15,15,13,11,88,66,35,1015,1012,1010,31,12,6,21,14,,0,1,,138
8/13/2012,23,19,14,17,14,13,94,79,49,1012,1011,1010,29,11,7,24,11,,2.03,3,Rain,173
8/14/2012,25,21,17,17,15,13,94,71,38,1012,1011,1010,31,12,9,16,11,,0,3,Rain,182
8/15/2012,23,20,17,18,14,11,83,72,44,1010,1006,1002,31,13,10,37,18,45,0.76,2,Rain,136
8/16/2012,23,19,16,14,13,10,82,67,43,1016,1014,1009,26,11,10,26,18,39,0,2,Rain,196
8/17/2012,28,23,18,16,13,10,83,58,28,1015,1014,1012,31,15,10,29,16,35,0,5,Rain,167
8/18/2012,30,24,18,18,16,14,83,59,40,1016,1014,1011,27,18,10,23,10,,0,,,239
8/19/2012,30,23,17,19,17,15,94,66,36,1017,1015,1013,31,15,10,24,10,32,0,1,Thunderstorm,277
8/20/2012,25,21,17,16,15,12,88,70,37,1021,1019,1017,27,12,7,23,11,,0,3,Rain,242
8/21/2012,22,19,16,16,13,11,94,72,47,1021,1017,1015,26,11,10,24,8,,0,2,Rain,259
8/22/2012,23,18,13,14,11,9,89,67,33,1019,1017,1016,23,11,10,32,18,45,0,2,Rain,257
8/23/2012,22,17,12,12,11,8,88,66,40,1018,1014,1009,21,12,10,19,11,,0,2,,239
8/24/2012,21,17,13,15,12,10,94,75,46,1009,1005,1000,21,11,6,26,13,35,0.76,3,Rain,192
8/25/2012,22,19,15,16,14,12,94,85,51,1006,1001,999,26,11,2,26,14,,11.94,4,Rain-Thunderstorm,224
8/26/2012,21,17,13,12,10,6,88,64,32,1019,1015,1007,26,12,10,26,19,,0,3,,271
8/27/2012,22,17,11,15,12,10,94,75,45,1019,1014,1009,31,12,6,27,14,48,0.51,1,Rain,182
8/28/2012,24,19,14,16,13,10,95,72,40,1015,1013,1008,19,11,8,27,18,,0,3,Rain,226
8/29/2012,21,17,13,14,12,10,94,83,49,1015,1012,1010,31,11,9,32,14,45,4.06,2,Rain,188
8/30/2012,18,14,10,13,11,3,94,74,50,1026,1016,1011,18,10,8,26,14,52,0,2,Rain,289
8/31/2012,18,12,6,9,4,3,81,56,30,1030,1029,1027,27,15,10,19,10,,0,1,Rain,309
9/1/2012,23,18,13,14,11,6,82,67,35,1029,1026,1024,27,11,6,26,11,,0,5,Rain,245
9/2/2012,18,16,12,16,13,11,94,86,70,1026,1025,1024,27,11,3,19,14,,0,5,Rain,243
9/3/2012,24,19,14,16,12,8,94,66,30,1027,1026,1024,26,12,6,10,6,,0,3,,295
9/4/2012,25,19,13,16,14,8,94,72,50,1025,1024,1022,23,11,5,16,8,,0,4,,307
9/5/2012,21,16,11,9,7,5,82,56,31,1030,1027,1025,19,13,10,19,10,,0,3,,15
9/6/2012,22,14,8,12,7,4,87,61,29,1030,1028,1025,18,12,10,21,6,35,0,1,,240
9/7/2012,26,18,11,11,8,3,94,59,19,1026,1024,1023,27,12,6,19,13,,0,,,252
9/8/2012,27,18,9,11,7,-2,88,55,12,1024,1020,1017,31,16,10,16,6,,0,,,227
9/9/2012,28,19,9,14,10,6,94,63,18,1016,1011,1009,26,12,10,32,8,,0,2,,209
9/10/2012,21,19,16,16,14,12,88,75,59,1011,1010,1009,31,12,8,35,21,55,0,5,Rain,218
9/11/2012,19,14,10,13,7,1,82,58,32,1017,1012,1009,31,14,10,29,21,52,0,2,Rain,269
9/12/2012,19,13,7,11,8,5,93,70,44,1017,1015,1012,31,14,10,27,14,47,2.03,3,Rain,260
9/13/2012,19,13,7,10,6,4,85,63,36,1021,1019,1016,31,15,10,26,13,35,0,3,,278
9/14/2012,21,16,11,13,9,6,82,64,34,1017,1014,1012,31,13,10,34,24,47,0,4,,274
9/15/2012,23,16,8,12,9,7,88,68,37,1019,1017,1015,23,13,10,23,11,,0,2,,266
9/16/2012,19,16,13,12,11,9,94,72,47,1016,1013,1011,31,11,10,27,14,35,0,6,,234
9/17/2012,19,16,13,12,9,5,94,68,32,1014,1012,1011,31,12,10,27,16,47,0,3,Rain,247
9/18/2012,18,14,8,11,6,1,88,61,30,1019,1014,1010,26,13,10,26,18,,0,2,Rain,280
9/19/2012,18,12,6,6,4,1,87,62,31,1024,1022,1020,31,16,10,26,14,,0,2,,279
9/20/2012,18,13,8,8,7,6,87,67,39,1023,1021,1019,31,15,10,24,11,,0,2,,226
9/21/2012,17,13,10,12,8,6,94,75,44,1019,1015,1013,26,12,7,13,10,,0.25,3,Rain,268
9/22/2012,17,11,6,8,5,3,93,67,31,1021,1019,1016,31,15,10,14,10,,0,1,Rain,49
9/23/2012,12,10,8,11,8,4,100,84,61,1019,1009,996,23,10,5,32,13,40,12.95,5,Rain,80
9/24/2012,16,13,11,15,11,8,100,86,57,995,989,985,31,8,1,39,18,55,7.87,5,Rain,183
9/25/2012,17,13,9,10,8,7,88,75,47,989,988,988,31,14,10,35,19,53,0,2,Rain,206
9/26/2012,16,12,9,12,10,8,94,85,67,999,992,988,31,12,10,23,13,,2.03,2,Rain,166
9/27/2012,17,14,11,11,9,7,94,77,43,1013,1007,999,31,12,8,21,10,,0.51,4,Rain,312
9/28/2012,18,13,8,12,9,7,94,82,57,1014,1013,1012,31,12,10,27,14,,0.25,3,Rain,234
9/29/2012,17,12,8,9,6,3,94,70,32,1022,1018,1014,27,14,10,24,13,,0,2,,282
9/30/2012,18,12,6,11,8,4,93,77,55,1022,1019,1015,26,12,10,32,14,40,0,5,,231
10/1/2012,17,14,11,15,12,10,100,87,69,1015,1012,1010,31,11,2,26,19,37,3.05,5,Rain,223
10/2/2012,18,14,11,12,11,9,94,84,56,1012,1010,1005,31,13,10,34,18,53,0.76,2,Rain,215
10/3/2012,15,12,10,12,8,6,94,78,49,1007,1005,1004,31,13,8,29,19,35,4.06,1,Rain,234
10/4/2012,16,11,6,9,7,6,100,76,50,1010,1008,1004,31,14,10,29,13,,2.03,2,Rain,244
10/5/2012,16,12,9,15,10,8,100,85,55,1011,1007,999,31,8,3,37,16,,4.06,4,Rain,255
10/6/2012,15,11,7,8,7,6,100,77,44,1017,1013,1008,31,10,3,13,8,,0.25,3,Rain,13
10/7/2012,13,9,4,9,7,3,100,86,61,1023,1021,1017,18,8,1,11,5,,0,4,Fog,345
10/8/2012,12,10,8,12,10,8,100,92,79,1021,1014,1011,19,8,3,14,10,,3.05,6,Rain,74
10/9/2012,14,11,8,11,8,7,94,80,57,1017,1016,1013,31,10,4,16,10,,0,5,,66
10/10/2012,15,11,8,7,6,5,82,69,47,1016,1015,1012,31,12,10,16,10,,0,5,,98
10/11/2012,16,12,9,15,11,6,100,89,69,1011,1004,998,19,8,2,24,13,,6.1,6,Rain,110
10/12/2012,14,11,8,12,7,3,94,73,42,1009,1005,999,31,12,8,32,24,,0,4,Rain,255
10/13/2012,13,9,5,8,6,4,93,84,62,1008,1005,1003,31,12,10,23,10,,0.76,2,Rain,253
10/14/2012,13,7,2,6,3,2,100,76,39,1004,1002,1001,21,10,0,14,8,,0,2,Fog,307
10/15/2012,14,8,3,10,6,2,100,83,58,1004,1002,998,31,12,10,32,11,,0.25,2,Rain,222
10/16/2012,16,12,7,11,7,4,94,71,39,1005,1001,994,29,12,5,40,24,52,0,2,Rain,224
10/17/2012,17,12,8,12,10,7,94,79,51,1002,998,993,31,11,5,32,19,48,0.76,2,Rain-Thunderstorm,173
10/18/2012,17,14,12,12,11,9,94,82,56,1006,1002,998,31,13,10,27,18,45,0,2,Rain,183
10/19/2012,13,12,11,12,11,10,100,94,87,1010,1007,1006,27,10,3,16,6,,7.11,5,Rain,77
10/20/2012,14,11,8,11,9,8,100,90,62,1019,1016,1010,31,7,0,16,8,,5.08,4,Fog-Rain,222
10/21/2012,12,11,9,11,10,9,100,92,81,1019,1018,1017,27,9,4,19,10,,0.51,5,Rain,46
10/22/2012,15,13,11,14,13,11,100,96,93,1023,1020,1017,19,3,0,11,10,,0,6,Fog-Rain,56
10/23/2012,14,13,12,14,12,12,100,96,88,1025,1024,1023,5,3,1,11,8,,0.25,6,Rain,29
10/24/2012,17,14,13,13,12,11,100,90,69,1023,1019,1017,5,3,1,21,11,,0,6,,56
10/25/2012,13,12,10,13,11,6,100,89,72,1018,1016,1015,31,8,2,24,18,,0,6,Rain,64
10/26/2012,10,7,4,6,4,0,87,75,61,1015,1013,1011,31,11,9,24,18,42,0.51,4,Rain,38
10/27/2012,9,6,2,3,1,-1,87,73,52,1021,1016,1012,31,13,10,26,18,50,0.25,2,Rain,353
10/28/2012,9,4,0,7,4,-1,93,87,74,1021,1015,1011,31,12,10,21,11,,3.05,3,Rain,236
10/29/2012,13,10,7,9,8,6,100,86,66,1011,1008,1007,31,12,7,27,13,,0.51,3,Rain,248
10/30/2012,11,8,5,7,5,3,100,82,58,1007,1004,999,31,11,7,19,11,,0,3,,263
10/31/2012,13,9,6,9,6,3,93,79,63,998,989,978,31,12,10,32,18,48,0.25,3,Rain,190
11/1/2012,10,7,4,9,4,2,93,83,62,987,980,976,26,10,8,32,18,42,0.76,3,Rain,234
11/2/2012,11,8,4,4,3,2,87,76,50,996,991,987,29,13,10,32,21,48,0,2,Rain,234
11/3/2012,10,6,2,4,2,1,95,78,51,1000,996,993,31,11,5,35,13,,0,2,Fog,220
11/4/2012,9,5,1,7,3,1,100,91,81,999,994,986,14,9,4,40,10,,13.97,5,Rain,349
11/5/2012,10,5,0,5,3,-1,100,83,47,1017,1007,998,27,7,0,14,6,,0,3,Fog,332
11/6/2012,10,5,0,7,4,-1,97,84,58,1023,1021,1017,29,10,4,24,13,,0.25,3,Rain,269
11/7/2012,11,8,4,6,6,4,100,83,67,1026,1024,1022,31,12,9,29,14,39,0.25,3,,249
11/8/2012,13,10,8,8,6,4,87,77,60,1022,1019,1017,31,12,10,21,16,,0,5,,251
11/9/2012,11,9,8,8,6,4,87,79,64,1017,1009,1001,29,12,10,21,11,,0,5,Rain,199
11/10/2012,10,7,4,9,7,3,94,89,77,1002,998,996,31,11,2,19,13,,2.03,4,Rain,239
11/11/2012,11,6,1,5,3,0,100,84,47,1020,1013,1003,31,10,5,16,6,,0.25,1,Fog,256
11/12/2012,12,8,4,12,8,3,100,93,83,1024,1021,1019,21,10,6,19,10,,1.02,4,Rain,196
11/13/2012,15,12,10,11,11,9,100,89,69,1028,1026,1023,26,11,8,19,13,32,0.25,6,,204
11/14/2012,14,10,6,10,8,4,94,84,49,1028,1026,1025,31,10,3,16,8,,0,5,,111
11/15/2012,10,8,5,7,6,4,100,89,67,1025,1022,1019,10,5,1,11,5,,0,6,Fog,94
11/16/2012,10,8,6,9,7,4,100,92,83,1019,1014,1008,6,4,1,14,6,,0,6,Rain,135
11/17/2012,12,9,7,12,8,4,94,85,71,1012,1008,1005,31,9,2,23,10,,0,4,Rain,261
11/18/2012,9,5,1,4,2,0,100,82,54,1016,1015,1012,31,15,10,11,6,,0.25,1,,214
11/19/2012,11,6,1,9,5,0,93,82,57,1015,1010,1009,31,12,10,27,13,,0,4,Rain,174
11/20/2012,13,12,11,12,11,9,100,91,82,1009,1008,1007,26,11,4,32,21,47,0.76,6,Rain,187
11/21/2012,11,8,6,10,8,5,94,90,81,1015,1008,1000,27,10,6,42,16,,5.08,5,Rain,185
11/22/2012,13,10,7,9,8,6,94,80,60,1015,1010,1004,26,11,7,42,24,71,7.87,4,Rain,197
11/23/2012,11,8,4,7,6,4,100,86,62,1016,1012,1006,31,12,8,24,14,,0,2,Rain,215
11/24/2012,11,6,2,10,6,2,100,95,87,1016,1009,992,11,6,1,24,10,,7.87,5,Fog-Rain,86
11/25/2012,11,9,7,11,7,2,100,79,59,1007,1002,989,31,11,3,55,31,76,0.51,3,Rain,224
11/26/2012,9,8,7,7,7,6,100,90,76,1001,998,996,29,9,5,24,13,,4.06,4,Rain,226
11/27/2012,8,7,6,7,6,4,93,88,73,1011,1004,999,31,10,5,26,13,37,2.03,5,Rain,341
11/28/2012,7,5,3,4,3,-1,87,81,70,1015,1013,1011,31,13,10,21,14,,0,5,Rain,350
11/29/2012,6,3,-1,2,0,-1,93,81,68,1014,1012,1011,26,12,10,16,10,,0,1,,320
11/30/2012,4,2,-1,1,-1,-2,100,87,68,1015,1012,1010,19,9,6,11,6,,0,3,Fog,294
12/1/2012,6,2,-1,3,0,-2,100,88,64,1016,1015,1013,31,7,0,26,10,,0.25,4,Fog-Rain,281
12/2/2012,6,1,-3,2,-1,-4,100,83,62,1018,1016,1014,31,16,8,13,10,,0.25,4,Rain,259
12/3/2012,11,7,2,9,4,1,100,85,62,1013,1007,1004,31,11,4,26,14,29,0.51,4,Rain,253
12/4/2012,8,4,0,3,1,-2,93,82,53,1004,1003,1003,29,15,10,29,16,,0,1,,274
12/5/2012,4,1,-1,1,-1,-3,100,82,60,1017,1009,1002,27,11,5,16,8,,1.02,3,Rain-Snow,311
12/6/2012,6,1,-3,4,-1,-5,93,84,66,1019,1012,998,24,12,8,34,11,,1.02,4,Rain,220
12/7/2012,7,4,2,4,1,0,87,77,55,1016,1003,997,31,11,6,35,23,50,1.02,3,Rain-Snow,306
12/8/2012,7,4,3,3,2,0,87,80,69,1026,1024,1016,23,12,10,21,11,,0,4,,295
12/9/2012,9,7,3,5,3,0,87,77,58,1024,1019,1016,31,12,10,29,19,,0,5,Rain,276
12/10/2012,6,3,1,1,0,-1,87,77,60,1029,1023,1017,31,14,10,16,13,,0,2,,331
12/11/2012,2,0,-3,0,-2,-3,100,91,72,1031,1029,1027,14,5,0,11,8,,0.25,5,Fog,352
12/12/2012,0,-2,-4,-1,-3,-5,100,95,77,1027,1020,1012,14,3,0,14,5,,0,5,Fog,104
12/13/2012,1,-1,-3,1,-2,-4,100,87,67,1012,1005,999,10,7,2,19,10,,0.25,5,,73
12/14/2012,11,6,2,9,6,1,100,89,71,999,984,975,31,8,1,39,19,58,7.11,5,Rain,153
12/15/2012,12,9,6,7,6,4,93,82,71,998,992,985,26,12,10,26,18,42,0,2,Rain,215
12/16/2012,11,8,4,6,5,4,94,87,69,1001,999,998,31,13,10,19,11,35,0.51,2,Rain,204
12/17/2012,9,7,5,6,4,3,93,83,62,1005,1001,998,31,12,9,24,14,39,0,1,Rain,233
12/18/2012,8,6,3,5,4,2,93,84,74,1020,1015,1006,31,11,5,16,10,,0,5,,295
12/19/2012,7,4,2,6,4,1,100,90,74,1020,1016,1010,26,8,3,26,13,,4.06,4,Rain,107
12/20/2012,10,8,7,9,7,6,100,93,86,1009,1002,997,31,9,5,26,18,,7.11,5,Rain,138
12/21/2012,10,8,6,7,6,5,100,90,69,1014,1010,1003,31,12,9,21,13,32,0,3,,236
12/22/2012,13,9,6,12,9,5,100,93,87,1014,1004,1001,23,9,3,34,16,40,11.94,6,Rain,199
12/23/2012,13,11,9,12,9,7,94,83,69,1007,1004,1000,26,12,10,32,23,50,0,4,Rain,233
12/24/2012,12,10,8,10,8,6,100,90,81,1006,998,992,31,10,3,35,16,48,2.03,5,Rain,191
12/25/2012,9,7,6,7,6,3,93,86,71,1003,996,990,31,11,5,32,18,48,6.1,4,Rain,223
12/26/2012,11,7,4,9,6,2,94,85,71,1008,1004,1000,31,12,6,34,16,45,2.03,2,Rain,234
12/27/2012,8,7,6,6,4,4,93,82,68,1021,1006,997,31,11,7,32,19,45,3.05,4,Rain,258
12/28/2012,12,9,5,11,8,3,100,88,79,1021,1016,1011,27,10,3,35,16,42,2.03,5,Rain,206
12/29/2012,12,9,6,9,7,3,94,83,71,1011,1004,998,31,12,5,37,27,55,1.02,5,Rain,211
12/30/2012,11,8,5,8,4,1,82,74,64,1013,1010,1004,31,13,10,37,27,53,0,3,Rain,236
12/31/2012,11,10,9,9,8,7,94,85,71,1011,1003,997,31,11,6,39,29,55,5.08,5,Rain,224
1/1/2011,7,6,4,5,3,2,93,84,76,1027,1025,1024,10,8,4,14,10,,0,6,Rain,333
1/2/2011,4,3,2,1,-1,-2,87,79,70,1029,1028,1027,10,10,10,11,8,,0,6,,355
1/3/2011,2,0,-1,-1,-2,-3,87,80,75,1028,1024,1019,10,10,9,10,6,,0,6,Snow,215
1/4/2011,5,3,1,3,1,-1,93,87,75,1019,1013,1008,10,9,4,21,6,,0,5,Rain,216
1/5/2011,7,6,4,6,3,0,93,84,66,1007,1000,994,10,8,1,29,19,45,0,4,Rain,205
1/6/2011,5,4,2,4,3,1,93,92,87,1002,996,993,10,7,1,11,5,,0,4,Fog-Rain-Snow,317
1/7/2011,10,6,1,9,5,0,100,92,87,1002,999,996,10,7,1,21,11,,0,5,Fog-Rain,138
1/8/2011,10,6,1,8,4,-1,93,82,66,1004,997,986,10,10,6,35,23,52,0,4,Rain,228
1/9/2011,7,3,0,1,-1,-2,87,79,61,1018,1012,1004,,,,21,16,,0,,,242
1/10/2011,8,3,-1,5,2,-2,100,87,71,1018,1011,1001,10,9,5,29,14,,0,5,Rain,172
1/11/2011,8,6,3,6,3,0,100,82,70,1017,1006,997,10,10,7,27,16,,0,6,Rain,272
1/12/2011,13,8,4,11,8,1,94,89,81,1016,1011,1009,10,9,3,26,16,42,0,6,Rain,220
1/13/2011,14,12,11,11,11,10,94,89,82,1010,1009,1008,10,9,5,27,23,,0,6,Rain,230
1/14/2011,12,10,8,10,8,6,94,87,82,1015,1010,1008,10,10,2,39,24,58,0,4,Rain-Thunderstorm,231
1/15/2011,11,9,7,8,7,5,93,79,71,1017,1015,1013,10,10,10,40,24,61,0,5,,223
