AEDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees
5/24/2012,17,12,8,12,8,4,94,74,35,1021,1019,1014,31,11,6,24,11,,8.89,6,Rain,318
5/25/2012,19,16,12,14,6,-2,94,57,16,1013,1010,1008,31,11,6,47,21,61,0,5,Rain,329
5/26/2012,17,13,10,5,1,-2,58,40,20,1017,1013,1010,10,10,10,53,26,66,0,2,,288
5/27/2012,17,13,10,10,7,4,72,59,34,1023,1020,1017,31,12,10,32,24,50,0,3,,230
5/28/2012,17,13,9,12,8,4,100,67,40,1029,1026,1023,31,12,4,34,23,37,5.08,3,Rain,214
5/29/2012,17,14,11,13,12,10,94,83,66,1033,1030,1028,26,11,5,27,18,42,0.51,4,Fog-Rain,221
5/30/2012,17,13,9,12,9,6,94,72,48,1035,1033,1032,31,12,9,24,14,,0,3,,219
5/31/2012,18,16,13,13,11,8,88,71,56,1034,1032,1030,31,13,10,21,14,,0,6,Rain,218
6/1/2012,18,14,11,14,12,10,94,81,61,1030,1027,1025,31,11,7,16,8,,0.25,5,Rain,281
6/2/2012,16,15,14,15,14,13,100,92,81,1025,1020,1016,26,9,2,27,14,,28.96,7,Rain,200
6/3/2012,16,14,14,14,14,13,100,93,88,1016,1012,1008,19,9,6,24,14,,9.91,6,Rain,228
6/4/2012,20,16,11,13,8,0,100,67,29,1008,1003,999,31,10,3,32,16,,0.25,5,Fog,291
6/5/2012,16,12,9,14,6,0,100,61,33,1009,1002,999,31,8,0,80,29,100,22.1,6,Rain,252
6/6/2012,15,12,10,12,9,6,100,77,49,1021,1016,1009,19,9,3,64,48,85,5.08,5,Rain,202
6/7/2012,16,12,9,9,6,2,94,68,35,1025,1022,1021,31,13,6,29,23,,0,3,Rain,228
6/8/2012,15,11,6,7,4,3,76,64,38,1026,1025,1023,31,12,10,16,13,,0,1,,279
6/9/2012,17,11,6,8,5,3,87,65,30,1027,1025,1023,31,14,10,19,11,,0.51,2,,304
6/10/2012,15,12,8,12,10,7,100,87,68,1026,1024,1022,26,10,3,27,14,,23.88,5,Rain-Thunderstorm,295
6/11/2012,16,13,12,13,12,11,100,87,67,1024,1021,1020,23,7,2,37,23,53,34.04,6,Rain,175
6/12/2012,19,16,12,13,12,9,94,81,52,1021,1019,1018,26,10,3,37,27,,11.94,6,Rain,171
6/13/2012,15,13,11,13,12,10,100,90,74,1021,1020,1019,18,9,3,34,16,34,6.1,5,Rain,217
6/14/2012,19,16,12,13,12,10,100,81,56,1020,1017,1016,26,11,6,14,11,,0.25,4,Rain,333
6/15/2012,21,16,11,11,10,9,94,70,34,1017,1015,1012,31,18,9,24,11,,0,6,,340
6/16/2012,15,13,11,13,11,8,94,84,69,1018,1015,1013,31,12,7,24,10,,8.89,7,Rain,325
6/17/2012,18,13,9,10,5,2,94,57,25,1019,1017,1015,31,14,10,40,21,58,0,1,,285
6/18/2012,18,14,10,6,4,3,71,55,32,1022,1020,1018,31,14,10,24,16,,0,1,,269
6/19/2012,19,13,7,10,5,3,76,55,24,1023,1019,1017,31,13,10,39,19,55,0,3,,267
6/20/2012,18,12,7,7,4,2,81,57,27,1023,1020,1016,31,19,10,19,14,,0,2,,317
6/21/2012,19,12,6,6,4,2,82,54,28,1016,1013,1008,31,28,26,35,18,,0,8,,340
6/22/2012,18,14,11,6,3,2,62,45,24,1014,1008,1005,31,16,10,40,27,60,0,6,,329
6/23/2012,16,12,8,4,1,-2,66,47,17,1026,1021,1015,31,14,10,29,19,,0,1,Rain,265
6/24/2012,18,12,6,4,2,0,70,49,22,1029,1027,1025,10,10,10,29,21,,0,1,,287
6/25/2012,20,13,6,5,3,2,81,54,23,1029,1027,1023,31,26,23,26,14,,0,,,288
6/26/2012,14,11,9,11,9,4,94,79,53,1032,1030,1028,31,10,5,35,21,,5.08,6,Rain,175
6/27/2012,15,12,10,11,9,4,94,77,42,1032,1030,1028,31,12,8,27,16,,0,4,Rain,181
6/28/2012,17,12,8,12,9,6,94,77,50,1028,1023,1018,26,12,9,14,10,,0.51,5,Rain,334
6/29/2012,20,16,11,14,11,10,94,78,48,1019,1014,1010,26,11,9,23,11,,0,5,,351
6/30/2012,20,14,9,12,7,2,94,63,23,1015,1012,1011,31,14,10,21,11,,0,2,,298
7/1/2012,17,13,9,5,2,-3,71,49,16,1016,1015,1013,31,14,10,34,16,53,0,3,,305
7/2/2012,16,11,6,3,2,-1,76,52,23,1019,1016,1014,26,11,10,32,19,40,0,1,,273
7/3/2012,15,11,7,5,2,1,66,53,31,1021,1019,1018,31,31,31,32,26,45,0,,,245
7/4/2012,15,11,8,9,4,0,82,58,37,1028,1024,1021,31,11,7,39,27,58,3.05,4,Rain,233
7/5/2012,14,12,9,10,8,6,94,81,57,1032,1030,1028,26,10,4,37,29,47,18.03,6,Rain,222
7/6/2012,14,12,10,10,8,5,94,77,50,1033,1032,1031,31,11,4,35,23,,0.25,4,Rain,218
7/7/2012,14,11,9,11,9,6,88,79,62,1033,1031,1030,26,11,6,24,16,35,0,6,Rain,248
7/8/2012,17,13,9,10,8,6,88,72,49,1031,1029,1028,31,12,10,14,10,,0,3,,329
7/9/2012,18,13,8,12,9,6,94,77,45,1030,1028,1026,31,11,8,26,13,,0,3,,348
7/10/2012,19,13,8,14,10,7,94,79,53,1027,1023,1018,31,9,1,35,11,53,7.11,5,Fog-Rain,351
7/11/2012,21,16,12,13,9,5,100,64,28,1020,1018,1017,31,13,4,32,16,,0,6,Rain,333
7/12/2012,18,14,11,14,11,7,88,74,58,1019,1015,1011,26,13,10,24,11,,0,6,Rain,326
7/13/2012,23,18,12,15,12,10,94,72,41,1011,1010,1006,26,14,10,29,11,,0,3,,325
7/14/2012,20,16,11,9,5,0,82,50,19,1014,1011,1009,31,28,26,27,13,,0,,,317
7/15/2012,18,13,8,5,2,-1,81,47,23,1023,1017,1013,31,31,31,35,19,,0,,,288
7/16/2012,19,13,8,9,4,0,72,53,19,1028,1026,1023,31,30,26,27,19,,0,,,316
7/17/2012,21,14,8,7,5,1,87,56,15,1027,1024,1021,31,19,10,24,13,,0,1,,343
7/18/2012,18,13,9,11,4,1,82,56,23,1021,1018,1015,31,30,26,23,14,,0,,,277
7/19/2012,14,11,7,9,5,3,77,62,44,1024,1020,1017,31,13,8,40,21,,0,3,,232
7/20/2012,15,10,5,8,4,2,81,60,36,1028,1025,1023,31,13,10,32,16,45,0,2,Rain,255
7/21/2012,15,13,12,10,8,4,82,64,41,1030,1028,1027,26,11,6,42,31,60,0.25,6,Rain,210
7/22/2012,16,13,10,11,9,5,94,71,45,1030,1028,1027,26,10,3,40,32,60,0.51,5,Rain,188
7/23/2012,17,14,12,12,9,3,94,71,36,1029,1027,1026,26,11,5,37,27,50,4.06,5,Rain,175
7/24/2012,14,12,10,13,11,10,100,92,78,1028,1026,1025,23,9,2,24,14,,7.11,6,Rain,261
7/25/2012,19,14,9,11,9,4,100,73,27,1025,1021,1018,31,9,0,26,14,,0,3,Fog,335
7/26/2012,20,15,10,12,7,5,82,57,29,1019,1013,1010,31,17,10,24,13,,0,6,Rain,342
7/27/2012,18,13,9,8,4,-1,87,57,16,1013,1011,1009,31,15,10,34,18,47,0,3,Rain,285
7/28/2012,17,12,8,5,3,1,76,53,27,1020,1016,1012,31,12,10,34,23,37,0,1,,252
7/29/2012,15,11,8,7,4,2,76,59,38,1023,1021,1019,31,12,10,32,21,,0,2,,232
7/30/2012,14,11,7,8,3,-1,77,56,24,1025,1023,1022,31,17,8,47,26,64,2.03,6,Rain,228
7/31/2012,14,11,8,7,4,3,76,61,47,1026,1024,1022,31,12,7,39,29,48,0,5,Rain,223
8/1/2012,14,10,7,6,4,2,81,60,36,1023,1021,1019,31,11,10,34,24,,0.25,2,,238
8/2/2012,15,11,6,5,3,1,71,56,32,1022,1020,1018,31,14,10,32,23,45,0,1,,241
8/3/2012,19,12,6,9,2,-2,81,52,18,1019,1016,1014,31,21,10,23,13,,0,4,,296
8/4/2012,20,13,6,3,1,-3,71,43,13,1018,1016,1014,31,26,10,27,16,,0,,,291
8/5/2012,22,14,6,4,1,-2,71,39,13,1017,1013,1011,31,31,31,32,14,,0,,,317
8/6/2012,18,13,8,4,-1,-5,66,36,14,1021,1015,1011,10,10,10,34,18,52,0,1,,262
8/7/2012,18,12,6,4,1,-4,66,44,12,1025,1022,1021,31,31,31,32,19,,0,,,293
8/8/2012,22,13,6,7,1,-7,81,45,9,1022,1018,1014,31,27,19,24,13,,0,,,315
8/9/2012,20,14,9,5,0,-8,62,39,8,1015,1013,1010,26,17,10,47,19,64,0,3,,272
8/10/2012,14,10,6,9,3,-3,77,54,30,1021,1016,1013,31,11,4,80,39,106,3.05,5,Rain,225
8/11/2012,14,12,10,11,7,3,94,64,40,1022,1021,1019,26,10,5,58,48,77,4.06,6,Rain,205
8/12/2012,14,12,11,11,7,6,100,69,50,1027,1024,1022,19,11,5,50,39,63,0,6,Rain,213
8/13/2012,17,13,9,10,7,4,88,65,41,1027,1024,1021,31,13,10,26,18,,0.25,3,,239
8/14/2012,20,13,7,8,3,0,87,53,18,1023,1020,1017,31,17,10,21,13,,0,4,,315
8/15/2012,22,14,8,11,3,-1,82,42,14,1018,1014,1010,31,31,31,27,13,,0,,,316
8/16/2012,20,16,11,6,3,-1,59,45,20,1015,1012,1010,31,18,10,27,19,,0,2,,295
8/17/2012,22,16,8,4,-1,-8,66,37,6,1012,1006,1001,31,15,10,61,23,72,0,4,Rain,326
8/18/2012,19,14,10,3,1,-2,54,39,18,1015,1008,1005,31,14,10,48,27,72,0,1,,298
8/19/2012,17,13,9,7,4,2,71,52,24,1022,1019,1015,31,11,10,29,18,32,0,1,,229
8/20/2012,19,12,6,9,3,-1,82,53,17,1024,1021,1018,31,17,10,27,14,,0,1,,334
8/21/2012,22,15,8,10,4,-2,82,52,13,1021,1018,1015,31,16,10,27,14,,0,3,,335
8/22/2012,25,18,10,13,8,4,76,56,18,1016,1012,1009,31,25,10,35,16,,0,6,,354
8/23/2012,30,22,14,13,9,0,88,52,11,1010,1007,1003,31,14,3,69,26,89,6.1,6,Rain-Thunderstorm,339
8/24/2012,20,16,12,13,1,-5,94,38,10,1016,1013,1007,31,18,10,42,26,60,0,3,Rain-Thunderstorm,310
8/25/2012,20,14,9,4,1,-2,66,40,14,1019,1017,1015,31,18,10,27,14,,0,4,Rain,269
8/26/2012,18,13,8,5,1,-1,55,42,20,1022,1018,1016,31,27,19,24,14,,0,,,282
8/27/2012,20,14,8,9,4,1,72,49,24,1025,1023,1021,31,15,10,26,16,,0,1,,347
8/28/2012,20,14,8,11,7,4,87,60,28,1024,1022,1019,31,25,18,27,14,,0,,,7
8/29/2012,23,16,9,12,8,2,94,59,17,1020,1014,1009,26,15,9,34,16,,0,,,2
8/30/2012,23,17,12,11,2,-6,77,39,11,1017,1011,1007,31,18,8,40,21,48,0,4,,285
8/31/2012,18,13,8,8,-1,-7,82,41,11,1020,1016,1013,31,14,5,47,26,63,0.51,3,Rain,261
9/1/2012,15,10,5,9,3,-3,77,55,29,1024,1021,1019,31,12,5,48,29,66,0.76,3,Rain,231
9/2/2012,20,13,7,8,5,-1,81,57,20,1024,1022,1019,31,19,10,24,16,,0.25,3,,294
9/3/2012,19,13,7,9,5,0,82,56,20,1022,1021,1019,31,25,19,24,11,,0,,,344
9/4/2012,23,16,9,7,3,-1,76,44,13,1023,1020,1019,26,14,6,21,13,,0,,,351
9/5/2012,29,19,9,5,-2,-11,66,27,4,1019,1011,1005,31,27,26,45,21,60,0,,,342
9/6/2012,28,23,18,5,-4,-14,40,17,4,1008,1006,1005,31,25,18,42,32,61,0,,,311
9/7/2012,22,18,14,-1,-4,-8,33,20,7,1011,1007,1004,19,19,19,58,27,80,0,,,308
9/8/2012,20,16,12,3,1,-2,48,34,15,1017,1014,1011,31,28,26,42,29,61,0,,,271
9/9/2012,19,16,12,8,4,1,63,44,22,1025,1021,1017,31,25,16,32,19,,0,,,234
9/10/2012,23,16,9,12,7,2,82,54,17,1025,1022,1019,19,9,5,35,16,,0,,,353
9/11/2012,18,16,13,14,12,10,88,74,56,1025,1023,1021,18,10,6,37,21,,0,3,,197
9/12/2012,22,16,11,15,11,7,88,68,44,1025,1019,1012,19,11,9,37,16,,0,1,,2
9/13/2012,24,17,10,13,9,4,94,70,22,1015,1009,1005,26,11,7,47,18,60,2.03,5,Rain,255
9/14/2012,17,12,7,5,3,1,76,49,24,1021,1018,1015,31,16,10,26,19,,0,1,,231
9/15/2012,17,13,9,10,7,2,77,60,43,1025,1023,1020,31,12,10,35,18,,0,1,,203
9/16/2012,21,16,10,13,9,5,82,63,24,1025,1019,1015,31,14,10,35,14,,0,4,,358
9/17/2012,18,16,14,14,13,11,88,78,60,1020,1018,1016,26,11,10,37,23,,0,6,Rain,190
9/18/2012,22,17,13,13,11,9,88,69,40,1019,1016,1013,26,12,5,27,14,,3.05,4,Rain,335
9/19/2012,21,16,11,12,9,5,94,64,28,1017,1015,1014,26,18,10,27,16,,0.25,2,,244
9/20/2012,22,17,11,14,11,9,88,65,38,1019,1016,1009,31,16,10,29,13,,0,4,,5
9/21/2012,25,19,14,15,11,4,88,65,26,1015,1012,1009,31,14,8,27,14,,1.02,2,Rain,5
9/22/2012,20,16,12,13,9,6,88,63,31,1016,1014,1013,31,15,10,27,16,32,0,2,,216
9/23/2012,25,18,11,14,10,6,88,58,27,1014,1009,1004,31,25,19,35,14,,0,,,1
9/24/2012,23,18,13,12,3,-7,82,39,10,1019,1012,1009,31,14,9,32,24,48,0.51,2,Rain,223
9/25/2012,19,16,13,11,8,3,82,59,33,1023,1021,1018,26,12,10,26,18,,0,5,,122
9/26/2012,22,18,15,12,11,9,72,58,35,1023,1020,1018,26,12,10,42,19,,0,3,Rain,26
9/27/2012,25,20,14,14,12,10,77,57,35,1020,1015,1011,26,19,10,39,18,,0,3,,18
9/28/2012,34,26,18,17,11,5,94,45,10,1012,1007,1003,31,14,4,48,23,61,11.94,6,Rain-Thunderstorm,342
9/29/2012,23,17,12,16,5,-6,88,44,10,1017,1008,1002,31,14,10,48,31,66,0,6,,298
9/30/2012,20,14,9,4,-2,-7,51,30,8,1025,1019,1017,31,17,10,39,18,58,0,1,,268
10/1/2012,19,14,9,10,6,1,72,52,34,1031,1027,1025,31,13,10,26,14,,1.02,2,,143
10/2/2012,19,16,12,12,8,6,88,61,32,1033,1030,1028,31,13,8,21,14,,0.25,3,Rain,220
10/3/2012,31,21,11,16,7,-3,94,49,6,1029,1023,1019,31,27,19,34,14,,0,,,349
10/4/2012,33,23,14,14,3,-4,88,31,4,1021,1016,1013,31,26,19,34,16,48,0,,,312
10/5/2012,35,26,17,17,8,-6,83,45,7,1019,1014,1011,31,12,10,42,23,61,0,5,,206
10/6/2012,20,18,15,16,14,12,94,79,55,1020,1015,1006,14,7,2,42,18,60,0.25,6,Rain-Thunderstorm,68
10/7/2012,18,16,12,15,6,-1,94,53,22,1017,1013,1007,26,10,9,50,31,69,0.25,2,Rain,192
10/8/2012,17,16,13,9,7,5,67,56,34,1017,1015,1012,31,12,10,29,21,,0,5,Rain,145
10/9/2012,18,14,12,11,8,5,94,64,35,1013,1012,1010,31,13,4,29,14,,0.25,5,Rain,139
10/10/2012,24,17,11,11,6,-1,88,51,13,1012,1010,1006,31,23,10,26,14,,0,6,,284
10/11/2012,20,17,13,13,11,5,94,71,38,1009,1005,1003,31,12,7,37,16,58,1.02,5,Rain-Thunderstorm,281
10/12/2012,16,12,8,11,7,2,94,66,39,1018,1009,1005,31,10,4,64,31,84,4.06,4,Rain,242
10/13/2012,18,13,8,10,7,2,87,59,33,1023,1019,1017,31,14,10,27,18,,0,2,,213
10/14/2012,19,16,12,11,9,7,88,64,37,1026,1024,1022,31,15,10,32,14,,0,4,Rain,172
10/15/2012,26,18,11,12,8,-2,82,52,16,1025,1022,1019,31,28,26,37,16,,0,,,351
10/16/2012,34,24,14,11,6,-6,72,37,4,1021,1016,1012,31,28,19,29,13,,0,,,342
10/17/2012,25,21,17,15,8,1,73,46,16,1022,1015,1009,31,13,9,37,19,,0,5,,129
10/18/2012,23,19,16,15,11,9,78,55,34,1023,1020,1018,26,12,10,37,23,,0,5,,52
10/19/2012,28,22,16,15,12,7,82,56,20,1019,1014,1010,31,16,9,24,16,,0,5,,11
10/20/2012,27,21,16,17,12,7,83,61,20,1015,1009,1006,27,12,8,47,18,64,0,3,,199
10/21/2012,28,21,14,16,12,-3,83,64,13,1015,1012,1009,26,12,9,35,14,42,0,3,,282
10/22/2012,17,14,12,13,9,5,88,68,42,1026,1019,1014,26,10,2,61,31,80,2.03,5,Rain,166
10/23/2012,18,14,11,9,6,2,72,48,28,1028,1026,1025,31,12,10,42,31,58,0,4,Rain,136
10/24/2012,23,17,11,13,9,6,77,54,24,1026,1021,1016,23,19,10,39,19,,0,1,,8
10/25/2012,29,21,14,17,12,8,83,56,22,1017,1010,1004,26,16,9,39,16,,0,,,13
10/26/2012,22,19,17,15,13,9,83,68,43,1012,1009,1006,18,11,10,47,21,60,0,6,,125
10/27/2012,19,16,13,13,6,1,77,46,25,1023,1016,1012,26,10,10,32,23,,0,3,,188
10/28/2012,19,17,15,9,7,6,67,51,32,1026,1024,1022,31,12,10,27,21,,0,6,,118
10/29/2012,22,17,12,13,9,6,77,59,28,1026,1023,1020,31,12,10,37,16,,0,3,,15
10/30/2012,25,20,15,15,12,9,82,60,28,1021,1017,1014,31,14,10,39,16,,0,4,,7
10/31/2012,28,22,16,16,13,9,88,58,23,1016,1014,1012,31,19,10,27,13,,0,2,,16
11/1/2012,33,26,17,17,8,2,83,38,7,1013,1006,1000,31,20,10,47,18,66,0,8,,303
11/2/2012,19,17,16,11,7,4,72,49,25,1019,1014,1008,31,13,10,40,29,53,0.76,2,Rain,177
11/3/2012,18,16,13,13,11,8,94,72,47,1022,1020,1018,31,11,5,24,16,,0,6,Rain,151
11/4/2012,23,18,14,16,14,11,94,73,50,1021,1019,1016,31,12,7,37,16,,0,4,Rain,44
11/5/2012,27,22,17,18,16,15,88,67,40,1019,1016,1014,26,13,10,45,19,58,0,4,,23
11/6/2012,28,24,20,17,17,15,83,64,40,1016,1014,1011,23,13,10,55,23,71,0,6,Rain,37
11/7/2012,24,21,19,19,17,16,94,75,55,1014,1011,1008,18,10,9,32,13,,0,7,Rain-Thunderstorm,90
11/8/2012,25,22,19,18,17,14,94,75,45,1015,1012,1008,26,13,5,26,14,,1.02,5,Rain-Thunderstorm,153
11/9/2012,26,22,18,19,17,14,96,74,40,1019,1014,1012,26,11,6,47,14,48,5.08,5,Rain-Thunderstorm,94
11/10/2012,19,18,16,13,10,8,73,59,40,1027,1023,1019,26,12,10,37,31,,0,4,,155
11/11/2012,20,17,14,9,6,3,63,45,26,1029,1027,1025,31,14,10,24,19,,0,1,,118
11/12/2012,25,19,13,14,9,6,77,51,23,1028,1022,1017,31,16,10,45,18,,0,2,,7
11/13/2012,20,18,16,15,13,11,88,69,50,1022,1019,1015,26,12,6,50,26,63,0.51,4,Rain,175
11/14/2012,19,17,15,15,13,12,94,75,55,1022,1019,1017,26,11,5,27,14,32,0.51,6,Rain,114
11/15/2012,25,21,16,17,15,13,82,67,46,1018,1013,1009,26,12,10,29,14,,0.25,6,,18
11/16/2012,19,18,16,18,15,13,94,85,71,1015,1011,1009,26,10,5,37,23,,4.06,7,Rain,177
11/17/2012,20,17,14,12,9,8,82,56,37,1017,1015,1014,31,13,10,29,21,,0,5,,119
11/18/2012,25,20,15,15,12,11,82,60,34,1015,1011,1006,31,12,10,66,19,85,0,3,Thunderstorm,32
11/19/2012,18,16,13,14,9,4,82,64,34,1020,1015,1012,26,11,3,48,24,60,0.25,3,Rain,208
11/20/2012,21,18,15,15,12,9,88,63,41,1023,1021,1019,26,11,7,39,29,52,0.25,4,Rain,148
11/21/2012,25,19,13,17,12,9,83,59,29,1020,1014,1010,26,15,10,45,19,58,0,4,,1
11/22/2012,19,18,17,17,12,10,88,67,49,1021,1016,1012,23,11,9,58,40,80,0,6,,168
11/23/2012,21,18,16,13,11,9,77,60,41,1021,1019,1018,31,13,10,23,14,,0,5,,117
11/24/2012,26,21,17,18,15,13,83,63,39,1020,1016,1013,31,13,10,35,14,,0,4,,28
11/25/2012,32,26,19,20,17,14,94,61,26,1015,1013,1012,31,22,10,24,11,,0,1,,38
11/26/2012,24,22,20,20,19,18,94,84,63,1016,1014,1011,18,10,7,34,18,,0.25,6,Rain,171
11/27/2012,24,21,19,19,18,17,94,86,69,1020,1015,1011,18,10,6,39,14,,3.05,5,Rain-Thunderstorm,156
11/28/2012,22,20,18,18,18,17,94,83,71,1019,1016,1014,31,12,10,27,13,,0,6,,147
11/29/2012,29,24,20,20,18,17,94,74,44,1016,1014,1012,31,12,9,39,16,,0,5,,105
11/30/2012,32,27,22,21,20,19,88,71,41,1014,1012,1009,26,12,10,47,23,48,0,5,,31
12/1/2012,35,29,23,23,21,18,94,63,28,1014,1011,1009,31,13,9,26,14,,0,6,Rain,10
12/2/2012,29,24,19,21,17,14,88,73,47,1016,1013,1010,31,12,9,39,21,,0,6,Rain,169
12/3/2012,22,19,17,18,17,15,100,85,68,1016,1010,1005,26,9,2,23,16,,0.51,6,Rain,135
12/4/2012,30,23,17,18,8,-10,94,53,4,1009,1004,1001,31,10,3,45,19,61,0,2,,248
12/5/2012,26,20,15,13,4,-4,77,40,8,1014,1008,1006,31,19,10,61,23,76,0,2,,245
12/6/2012,21,18,14,11,9,4,72,53,26,1023,1017,1014,31,14,10,29,14,,0,2,,174
12/7/2012,23,20,17,15,11,9,73,56,37,1024,1022,1020,26,12,10,29,14,,0,6,,100
12/8/2012,27,22,18,20,17,15,88,69,46,1021,1017,1013,26,11,10,47,14,63,0,4,,26
12/9/2012,25,22,18,20,16,13,88,74,57,1023,1016,1012,19,11,9,66,31,84,0,5,,164
12/10/2012,20,18,16,15,13,10,94,69,45,1028,1025,1022,26,11,5,47,39,58,0,7,Rain,168
12/11/2012,20,18,16,17,14,12,94,75,59,1028,1026,1025,26,10,5,40,35,,0,6,Rain,180
12/12/2012,25,21,17,17,15,12,94,72,36,1028,1025,1024,31,11,6,32,21,,0.25,3,Rain,137
12/13/2012,27,22,17,16,13,9,83,56,21,1025,1020,1017,31,14,10,42,16,,0,1,,16
12/14/2012,28,23,19,17,16,14,78,61,40,1017,1013,1010,31,19,10,39,21,48,0,6,,25
12/15/2012,28,24,20,19,17,12,83,61,34,1011,1007,1005,26,16,10,29,18,,0,8,Rain,29
12/16/2012,33,27,20,18,14,11,88,47,19,1008,1004,1001,31,15,9,61,23,74,0,6,Rain,35
12/17/2012,22,21,19,16,13,11,78,63,41,1013,1011,1008,26,12,10,52,32,,0,6,,148
12/18/2012,26,22,18,19,16,14,88,66,41,1014,1011,1009,31,13,10,29,13,,0,3,,89
12/19/2012,28,24,21,21,18,16,88,67,40,1014,1010,1007,26,12,10,42,23,,0,4,,47
12/20/2012,35,28,20,21,17,4,88,66,8,1017,1008,1003,26,13,9,48,26,69,0,5,,179
12/21/2012,23,21,19,16,14,11,73,61,37,1019,1017,1016,31,12,10,26,21,,0,6,,142
12/22/2012,28,24,20,21,18,15,88,70,43,1018,1016,1013,31,12,6,34,16,,0.25,6,Rain,28
12/23/2012,31,26,21,21,20,18,88,70,39,1016,1014,1012,31,12,10,48,23,61,0,3,,34
12/24/2012,31,26,22,21,19,18,94,69,37,1015,1011,1007,23,11,7,45,24,53,0,5,Rain,42
12/25/2012,23,20,17,21,17,14,100,84,62,1016,1013,1009,26,9,3,40,27,,17.02,6,Rain-Thunderstorm,178
12/26/2012,22,19,16,15,12,9,78,60,38,1019,1017,1014,31,12,10,39,32,,0,5,Rain,165
12/27/2012,24,19,15,15,12,9,72,54,32,1019,1015,1013,31,14,10,32,19,,0,2,,108
12/28/2012,29,23,18,18,15,13,83,66,31,1017,1011,1007,31,13,9,53,21,71,0,4,,220
12/29/2012,24,21,18,14,13,12,73,60,40,1020,1016,1014,23,11,10,29,21,,0,5,,134
12/30/2012,23,21,18,17,14,13,83,66,49,1021,1019,1017,26,11,6,27,16,,0,6,Rain,91
12/31/2012,29,24,19,19,16,14,78,60,36,1020,1015,1010,31,14,10,48,19,,0,3,,29
1/1/2011,33,27,21,20,18,16,88,65,38,1015,1012,1009,5,4,4,40,16,,0,0,,31
1/2/2011,25,22,20,21,19,18,94,85,65,1015,1012,1010,10,10,7,45,26,61,0,4,Rain-Thunderstorm,174
1/3/2011,21,19,18,18,17,15,94,84,73,1016,1014,1012,10,9,5,40,32,50,0,6,Rain-Thunderstorm,182
1/4/2011,21,19,18,17,15,13,88,75,64,1014,1012,1010,10,10,10,32,26,48,0,6,Rain,184
1/5/2011,23,20,17,17,14,12,83,66,53,1010,1007,1005,10,10,10,23,14,,0,7,,165
1/6/2011,23,21,19,19,18,17,94,81,69,1013,1011,1008,10,10,4,35,26,,0,4,Rain,184
1/7/2011,26,23,20,22,19,18,100,86,65,1015,1013,1012,10,9,3,29,19,,0,5,Rain,136
1/8/2011,27,23,21,21,19,17,94,74,54,1014,1013,1012,10,10,10,27,16,,0,4,,79
1/9/2011,27,24,22,23,21,19,100,83,61,1017,1014,1011,10,7,3,32,19,,0,6,Rain,105
1/10/2011,27,24,22,22,20,18,100,79,58,1016,1015,1014,10,9,5,32,19,,0,5,Rain,82
1/11/2011,26,23,22,21,21,18,94,80,65,1014,1013,1011,10,10,4,37,26,60,0,6,Rain,65
1/12/2011,29,26,23,22,21,20,94,74,58,1014,1011,1010,10,10,7,48,29,64,0,6,Rain,41
1/13/2011,27,26,23,21,20,19,83,74,61,1015,1013,1012,10,10,5,35,27,,0,6,Rain,46
1/14/2011,29,26,22,20,18,17,83,65,48,1013,1010,1007,10,10,10,47,31,64,0,5,,35
1/15/2011,30,26,22,22,20,18,100,73,58,1010,1008,1006,10,10,9,29,16,,0,6,,27
1/16/2011,29,26,22,22,21,18,94,77,54,1010,1008,1005,10,10,10,26,21,,0,4,,148
1/17/2011,29,24,20,21,19,17,94,79,54,1005,1003,1001,10,10,8,45,21,61,0,6,,190
1/18/2011,26,23,20,19,17,15,88,72,54,1009,1007,1005,10,10,10,32,24,,0,5,,162
1/19/2011,25,22,19,20,18,17,94,79,65,1012,1010,1008,10,10,9,35,21,,0,6,Rain,145
1/20/2011,27,24,22,19,17,15,78,63,48,1014,1013,1011,10,10,10,34,24,,0,3,,71
1/21/2011,29,24,20,21,18,16,94,67,45,1015,1014,1011,10,10,9,39,16,,0,3,Rain,43
1/22/2011,29,24,21,19,16,10,83,58,30,1016,1015,1013,10,10,10,29,18,,0,4,,40
1/23/2011,30,27,23,17,16,13,69,56,37,1014,1010,1007,10,10,10,47,23,61,0,5,Rain,23
1/24/2011,36,28,21,20,16,13,94,53,25,1008,1003,1000,10,10,9,55,24,72,0,6,,345
1/25/2011,29,26,22,23,19,17,89,72,55,1010,1007,1006,10,10,10,47,26,,0,4,,137
1/26/2011,31,26,22,23,22,21,100,81,58,1013,1010,1008,10,8,5,48,14,,0,4,Fog,101
1/27/2011,28,24,22,23,22,21,100,86,66,1016,1013,1011,10,10,10,39,26,50,0,6,,172
1/28/2011,24,23,22,22,17,13,94,70,57,1021,1019,1016,10,10,10,34,29,50,0,5,,167
1/29/2011,25,22,20,17,14,12,83,57,44,1022,1021,1020,10,10,10,32,21,,0,4,,74
